파일,충방전,판정,시점,label,규칙_예측,RF_예측,PCA_예측,PCA_이상점수_Q,PCA_이상점수_T2
Test04_OK_dchg,방전,OK,0,0,0,0,1,0.3053,32.1915
Test04_OK_dchg,방전,OK,1,0,0,0,1,0.3349,31.8824
Test04_OK_dchg,방전,OK,2,0,0,0,1,0.4238,28.5366
Test04_OK_dchg,방전,OK,3,0,0,0,1,0.2862,32.2553
Test04_OK_dchg,방전,OK,4,0,0,0,1,0.2816,32.3878
Test04_OK_dchg,방전,OK,5,0,0,0,1,0.3313,32.0538
Test04_OK_dchg,방전,OK,6,0,0,0,1,0.3998,28.4113
Test04_OK_dchg,방전,OK,7,0,0,0,1,0.2694,32.4334
Test04_OK_dchg,방전,OK,8,0,0,0,1,0.2718,32.5213
Test04_OK_dchg,방전,OK,9,0,0,0,1,0.2411,32.398
Test04_OK_dchg,방전,OK,10,0,0,0,1,0.2838,29.2022
Test04_OK_dchg,방전,OK,11,0,0,0,1,0.3475,28.8287
Test04_OK_dchg,방전,OK,12,0,0,0,1,0.3349,28.9251
Test04_OK_dchg,방전,OK,13,0,0,0,1,0.3051,29.009
Test04_OK_dchg,방전,OK,14,0,0,0,1,0.281,28.9328
Test04_OK_dchg,방전,OK,15,0,0,0,1,0.2103,32.4767
Test04_OK_dchg,방전,OK,16,0,0,0,1,0.6807,44.5483
Test04_OK_dchg,방전,OK,17,0,0,0,1,0.0199,40.5052
Test04_OK_dchg,방전,OK,18,0,0,0,1,0.2569,29.4359
Test04_OK_dchg,방전,OK,19,0,0,0,1,0.2624,29.228
Test04_OK_dchg,방전,OK,20,0,0,0,1,0.2323,32.4509
Test04_OK_dchg,방전,OK,21,0,0,0,1,0.2688,29.3681
Test04_OK_dchg,방전,OK,22,0,0,0,1,0.3081,28.4848
Test04_OK_dchg,방전,OK,23,0,0,0,1,0.2474,28.7684
Test04_OK_dchg,방전,OK,24,0,0,0,1,0.6627,40.5465
Test04_OK_dchg,방전,OK,25,0,0,0,1,0.0348,39.8625
Test04_OK_dchg,방전,OK,26,0,0,0,1,0.271,28.6289
Test04_OK_dchg,방전,OK,27,0,0,0,1,0.6557,40.5891
Test04_OK_dchg,방전,OK,28,0,0,0,1,0.2339,31.9549
Test04_OK_dchg,방전,OK,29,0,0,0,1,0.1976,32.1612
Test04_OK_dchg,방전,OK,30,0,0,0,1,0.2017,32.1125
Test04_OK_dchg,방전,OK,31,0,0,0,1,0.0286,40.3096
Test04_OK_dchg,방전,OK,32,0,0,0,1,0.6972,40.9378
Test04_OK_dchg,방전,OK,33,0,0,0,1,0.2657,31.9227
Test04_OK_dchg,방전,OK,34,0,0,0,1,0.241,32.3629
Test04_OK_dchg,방전,OK,35,0,0,0,1,0.2433,31.8251
Test04_OK_dchg,방전,OK,36,0,0,0,1,0.2389,32.2164
Test04_OK_dchg,방전,OK,37,0,0,0,1,0.2122,32.417
Test04_OK_dchg,방전,OK,38,0,0,0,1,0.2268,32.4203
Test04_OK_dchg,방전,OK,39,0,0,0,1,0.2252,32.6238
Test04_OK_dchg,방전,OK,40,0,0,0,1,0.2337,32.5363
Test04_OK_dchg,방전,OK,41,0,0,0,1,0.2412,32.6365
Test04_OK_dchg,방전,OK,42,0,0,0,1,0.2379,32.6424
Test04_OK_dchg,방전,OK,43,0,0,0,1,0.2875,32.486
Test04_OK_dchg,방전,OK,44,0,0,0,1,0.2753,32.5317
Test04_OK_dchg,방전,OK,45,0,0,0,1,0.2651,32.051
Test04_OK_dchg,방전,OK,46,0,0,0,1,0.2967,31.9544
Test04_OK_dchg,방전,OK,47,0,0,0,1,0.2644,32.3889
Test04_OK_dchg,방전,OK,48,0,0,0,1,0.233,32.6051
Test04_OK_dchg,방전,OK,49,0,0,0,1,0.2585,32.3527
Test04_OK_dchg,방전,OK,50,0,0,0,1,0.2778,32.2848
Test04_OK_dchg,방전,OK,51,0,0,0,1,0.2683,32.4354
Test04_OK_dchg,방전,OK,52,0,0,0,1,0.2642,32.4445
Test04_OK_dchg,방전,OK,53,0,0,0,1,0.2797,32.2414
Test04_OK_dchg,방전,OK,54,0,0,0,1,0.2771,32.2333
Test04_OK_dchg,방전,OK,55,0,0,0,1,0.3329,31.8744
Test04_OK_dchg,방전,OK,56,0,0,0,1,0.0048,41.105
Test04_OK_dchg,방전,OK,57,0,0,0,1,0.8537,40.7808
Test04_OK_dchg,방전,OK,58,0,0,0,1,0.1129,33.418
Test04_OK_dchg,방전,OK,59,0,0,0,1,0.0979,33.673
Test04_OK_dchg,방전,OK,60,0,0,0,1,0.4253,32.4626
Test04_OK_dchg,방전,OK,61,0,0,0,1,0.3312,32.4642
Test04_OK_dchg,방전,OK,62,0,0,0,1,0.2825,32.8685
Test04_OK_dchg,방전,OK,63,0,0,0,1,0.0832,34.2247
Test04_OK_dchg,방전,OK,64,0,0,0,1,0.131,33.6814
Test04_OK_dchg,방전,OK,65,0,0,0,1,0.368,32.9281
Test04_OK_dchg,방전,OK,66,0,0,0,1,0.0885,34.2348
Test04_OK_dchg,방전,OK,67,0,0,0,1,0.0979,34.1758
Test04_OK_dchg,방전,OK,68,0,0,0,1,0.0887,34.3719
Test04_OK_dchg,방전,OK,69,0,0,0,1,0.3886,32.5875
Test04_OK_dchg,방전,OK,70,0,0,0,1,0.0615,34.7081
Test04_OK_dchg,방전,OK,71,0,0,0,1,0.1147,33.873
Test04_OK_dchg,방전,OK,72,0,0,0,1,0.0735,34.8612
Test04_OK_dchg,방전,OK,73,0,0,0,1,0.0815,34.7374
Test04_OK_dchg,방전,OK,74,0,0,0,1,0.0792,35.1114
Test04_OK_dchg,방전,OK,75,0,0,0,1,0.0797,35.1168
Test04_OK_dchg,방전,OK,76,0,0,0,1,0.0519,35.4626
Test04_OK_dchg,방전,OK,77,0,0,0,1,0.0594,35.2891
Test04_OK_dchg,방전,OK,78,0,0,0,1,0.0854,34.8516
Test04_OK_dchg,방전,OK,79,0,0,0,1,0.4278,33.4539
Test04_OK_dchg,방전,OK,80,0,0,0,1,0.0788,34.94
Test04_OK_dchg,방전,OK,81,0,0,0,1,0.0496,35.5373
Test04_OK_dchg,방전,OK,82,0,0,0,1,0.0588,35.1681
Test04_OK_dchg,방전,OK,83,0,0,0,1,0.8392,31.843
Test04_OK_dchg,방전,OK,84,0,0,0,1,0.057,34.7562
Test04_OK_dchg,방전,OK,85,0,0,0,1,0.0516,35.3427
Test04_OK_dchg,방전,OK,86,0,0,0,1,0.0639,35.3429
Test04_OK_dchg,방전,OK,87,0,0,0,1,0.0623,34.8829
Test04_OK_dchg,방전,OK,88,0,0,0,1,0.0558,35.808
Test04_OK_dchg,방전,OK,89,0,0,0,1,0.0644,35.3313
Test04_OK_dchg,방전,OK,90,0,0,0,1,0.0435,35.6559
Test04_OK_dchg,방전,OK,91,0,0,0,1,0.0425,35.8368
Test04_OK_dchg,방전,OK,92,0,0,0,1,0.7436,31.924
Test04_OK_dchg,방전,OK,93,0,0,0,1,0.0502,35.5236
Test04_OK_dchg,방전,OK,94,0,0,0,1,0.0595,35.0813
Test04_OK_dchg,방전,OK,95,0,0,0,1,0.7904,31.7523
Test04_OK_dchg,방전,OK,96,0,0,0,1,0.784,31.6514
Test04_OK_dchg,방전,OK,97,0,0,0,1,0.0504,35.6804
Test04_OK_dchg,방전,OK,98,0,0,0,1,0.7676,31.6501
Test04_OK_dchg,방전,OK,99,0,0,0,1,0.7043,31.3885
Test04_OK_dchg,방전,OK,100,0,0,0,1,0.0526,34.614
Test04_OK_dchg,방전,OK,101,0,0,0,1,0.7375,31.39
Test04_OK_dchg,방전,OK,102,0,0,0,1,0.7722,31.2456
Test04_OK_dchg,방전,OK,103,0,0,0,1,0.7151,31.0239
Test04_OK_dchg,방전,OK,104,0,0,0,1,0.764,30.3241
Test04_OK_dchg,방전,OK,105,0,0,0,1,0.7874,30.9003
Test04_OK_dchg,방전,OK,106,0,0,0,1,0.8333,30.5347
Test04_OK_dchg,방전,OK,107,0,0,0,1,0.0484,34.4614
Test04_OK_dchg,방전,OK,108,0,0,0,1,0.7274,30.6669
Test04_OK_dchg,방전,OK,109,0,0,0,1,0.7809,30.7754
Test04_OK_dchg,방전,OK,110,0,0,0,1,0.7483,31.1338
Test04_OK_dchg,방전,OK,111,0,0,0,1,0.7477,30.4426
Test04_OK_dchg,방전,OK,112,0,0,0,1,0.7209,30.6208
Test04_OK_dchg,방전,OK,113,0,0,0,1,0.6775,30.5312
Test04_OK_dchg,방전,OK,114,0,0,0,1,0.7318,30.5116
Test04_OK_dchg,방전,OK,115,0,0,0,1,0.7188,30.3815
Test04_OK_dchg,방전,OK,116,0,0,0,1,0.7814,30.2996
Test04_OK_dchg,방전,OK,117,0,0,0,1,0.7039,30.3128
Test04_OK_dchg,방전,OK,118,0,0,0,1,0.7483,30.2067
Test04_OK_dchg,방전,OK,119,0,0,0,1,0.6528,30.8926
Test04_OK_dchg,방전,OK,120,0,0,0,1,0.7036,30.3644
Test04_OK_dchg,방전,OK,121,0,0,0,1,0.7227,30.278
Test04_OK_dchg,방전,OK,122,0,0,0,1,0.7517,30.3489
Test04_OK_dchg,방전,OK,123,0,0,0,1,0.7879,30.0771
Test04_OK_dchg,방전,OK,124,0,0,0,1,0.7317,30.3045
Test04_OK_dchg,방전,OK,125,0,0,0,1,0.7294,30.7636
Test04_OK_dchg,방전,OK,126,0,0,0,1,0.7876,30.2718
Test04_OK_dchg,방전,OK,127,0,0,0,1,0.6162,31.0129
Test04_OK_dchg,방전,OK,128,0,0,0,1,0.6703,31.4289
Test04_OK_dchg,방전,OK,129,0,0,0,1,0.696,31.4321
Test04_OK_dchg,방전,OK,130,0,0,0,1,0.6559,30.4632
Test04_OK_dchg,방전,OK,131,0,0,0,1,0.7243,30.3519
Test04_OK_dchg,방전,OK,132,0,0,0,1,0.7084,31.0404
Test04_OK_dchg,방전,OK,133,0,0,0,1,0.7217,30.475
Test04_OK_dchg,방전,OK,134,0,0,0,1,0.5535,31.3676
Test04_OK_dchg,방전,OK,135,0,0,0,1,0.6553,31.0634
Test04_OK_dchg,방전,OK,136,0,0,0,1,0.7081,30.8282
Test04_OK_dchg,방전,OK,137,0,0,0,1,0.745,29.9864
Test04_OK_dchg,방전,OK,138,0,0,0,1,0.6136,31.1768
Test04_OK_dchg,방전,OK,139,0,0,0,1,0.6252,31.1427
Test04_OK_dchg,방전,OK,140,0,0,0,1,0.5957,31.2201
Test04_OK_dchg,방전,OK,141,0,0,0,1,0.6103,31.2033
Test04_OK_dchg,방전,OK,142,0,0,0,1,0.6499,31.6689
Test04_OK_dchg,방전,OK,143,0,0,0,1,0.5247,31.6528
Test04_OK_dchg,방전,OK,144,0,0,0,1,0.5725,30.8905
Test04_OK_dchg,방전,OK,145,0,0,0,1,0.6968,30.9698
Test04_OK_dchg,방전,OK,146,0,0,0,1,0.5615,31.9473
Test04_OK_dchg,방전,OK,147,0,0,0,1,0.5147,31.1649
Test04_OK_dchg,방전,OK,148,0,0,0,1,0.4983,31.6727
Test04_OK_dchg,방전,OK,149,0,0,0,1,0.5558,30.9834
Test04_OK_dchg,방전,OK,150,0,0,0,1,0.6505,31.4256
Test04_OK_dchg,방전,OK,151,0,0,0,1,0.4966,31.7364
Test04_OK_dchg,방전,OK,152,0,0,0,1,0.4761,31.7709
Test04_OK_dchg,방전,OK,153,0,0,0,1,0.5143,31.1601
Test04_OK_dchg,방전,OK,154,0,0,0,1,0.4306,31.8385
Test04_OK_dchg,방전,OK,155,0,0,0,1,0.5463,31.8379
Test04_OK_dchg,방전,OK,156,0,0,0,1,0.4559,31.337
Test04_OK_dchg,방전,OK,157,0,0,0,1,0.4672,31.2448
Test04_OK_dchg,방전,OK,158,0,0,0,1,0.4642,31.2163
Test04_OK_dchg,방전,OK,159,0,0,0,1,0.6272,27.6935
Test04_OK_dchg,방전,OK,160,0,0,0,1,0.4839,31.3287
Test04_OK_dchg,방전,OK,161,0,0,0,1,0.5421,31.0271
Test04_OK_dchg,방전,OK,162,0,0,0,1,0.4656,28.2096
Test04_OK_dchg,방전,OK,163,0,0,0,1,0.4804,32.0532
Test04_OK_dchg,방전,OK,164,0,0,0,1,0.3711,32.1948
Test04_OK_dchg,방전,OK,165,0,0,0,1,0.3598,31.9117
Test04_OK_dchg,방전,OK,166,0,0,0,1,0.4366,31.37
Test04_OK_dchg,방전,OK,167,0,0,0,1,0.3892,32.052
Test04_OK_dchg,방전,OK,168,0,0,0,1,0.467,31.6744
Test04_OK_dchg,방전,OK,169,0,0,0,1,0.4511,31.5261
Test04_OK_dchg,방전,OK,170,0,0,0,1,0.4067,32.2653
Test04_OK_dchg,방전,OK,171,0,0,0,1,0.4566,31.7852
Test04_OK_dchg,방전,OK,172,0,0,0,1,0.4548,31.3798
Test04_OK_dchg,방전,OK,173,0,0,0,1,0.3843,32.1362
Test04_OK_dchg,방전,OK,174,0,0,0,1,0.3706,32.4133
Test04_OK_dchg,방전,OK,175,0,0,0,1,0.3337,32.5598
Test04_OK_dchg,방전,OK,176,0,0,0,1,0.3646,32.1866
Test04_OK_dchg,방전,OK,177,0,0,0,1,0.3903,31.7366
Test04_OK_dchg,방전,OK,178,0,0,0,1,0.3173,32.3229
Test04_OK_dchg,방전,OK,179,0,0,0,1,0.4196,29.0675
Test04_OK_dchg,방전,OK,180,0,0,0,1,0.4406,28.8076
Test04_OK_dchg,방전,OK,181,0,0,0,1,0.4087,32.5193
Test04_OK_dchg,방전,OK,182,0,0,0,1,0.7909,44.3835
Test04_OK_dchg,방전,OK,183,0,0,0,1,0.2678,32.4602
Test04_OK_dchg,방전,OK,184,0,0,0,1,0.0603,44.1821
Test04_OK_dchg,방전,OK,185,0,0,0,1,0.3041,32.598
Test04_OK_dchg,방전,OK,186,0,0,0,1,0.7531,44.4876
Test04_OK_dchg,방전,OK,187,0,0,0,1,0.0481,40.8191
Test04_OK_dchg,방전,OK,188,0,0,0,1,0.8191,44.084
Test04_OK_dchg,방전,OK,189,0,0,0,1,0.2972,32.5736
Test04_OK_dchg,방전,OK,190,0,0,0,1,0.279,32.6209
Test04_OK_dchg,방전,OK,191,0,0,0,1,0.3023,36.1076
Test04_OK_dchg,방전,OK,192,0,0,0,1,0.0566,43.9161
Test04_OK_dchg,방전,OK,193,0,0,0,1,0.8073,44.642
Test04_OK_dchg,방전,OK,194,0,0,0,1,0.2823,32.7387
Test04_OK_dchg,방전,OK,195,0,0,0,1,0.2815,32.6692
Test04_OK_dchg,방전,OK,196,0,0,0,1,0.3629,31.9802
Test04_OK_dchg,방전,OK,197,0,0,0,1,0.2831,32.329
Test04_OK_dchg,방전,OK,198,0,0,0,1,0.2888,32.4795
Test04_OK_dchg,방전,OK,199,0,0,0,1,0.2998,32.4517
Test04_OK_dchg,방전,OK,200,0,0,0,1,0.0538,40.5154
Test04_OK_dchg,방전,OK,201,0,0,0,1,0.884,41.0076
Test04_OK_dchg,방전,OK,202,0,0,0,1,0.3309,31.9156
Test04_OK_dchg,방전,OK,203,0,0,0,1,0.0638,40.6253
Test04_OK_dchg,방전,OK,204,0,0,0,1,0.8691,40.7768
Test04_OK_dchg,방전,OK,205,0,0,0,1,0.3304,32.2935
Test04_OK_dchg,방전,OK,206,0,0,0,1,0.289,32.3123
Test04_OK_dchg,방전,OK,207,0,0,0,1,0.2802,32.0473
Test04_OK_dchg,방전,OK,208,0,0,0,1,0.296,32.3487
Test04_OK_dchg,방전,OK,209,0,0,0,1,0.2585,32.6953
Test04_OK_dchg,방전,OK,210,0,0,0,1,0.2951,35.887
Test04_OK_dchg,방전,OK,211,0,0,0,1,0.3129,32.253
Test04_OK_dchg,방전,OK,212,0,0,0,1,0.26,32.441
Test04_OK_dchg,방전,OK,213,0,0,0,1,0.2407,32.5369
Test04_OK_dchg,방전,OK,214,0,0,0,1,0.2823,32.3879
Test04_OK_dchg,방전,OK,215,0,0,0,1,0.2679,32.2275
Test04_OK_dchg,방전,OK,216,0,0,0,1,0.2632,32.4093
Test04_OK_dchg,방전,OK,217,0,0,0,1,0.2397,32.5652
Test04_OK_dchg,방전,OK,218,0,0,0,1,0.2848,32.4231
Test04_OK_dchg,방전,OK,219,0,0,0,1,0.2573,32.523
Test04_OK_dchg,방전,OK,220,0,0,0,1,0.2722,32.3344
Test04_OK_dchg,방전,OK,221,0,0,0,1,0.2632,32.1276
Test04_OK_dchg,방전,OK,222,0,0,0,1,0.2261,32.312
Test04_OK_dchg,방전,OK,223,0,0,0,1,0.2754,32.0594
Test04_OK_dchg,방전,OK,224,0,0,0,1,0.2479,32.653
Test04_OK_dchg,방전,OK,225,0,0,0,1,0.2323,32.6355
Test04_OK_dchg,방전,OK,226,0,0,0,1,0.2649,32.2312
Test04_OK_dchg,방전,OK,227,0,0,0,1,0.2188,32.3876
Test04_OK_dchg,방전,OK,228,0,0,0,1,0.1856,32.7807
Test04_OK_dchg,방전,OK,229,0,0,0,1,0.2528,32.5982
Test04_OK_dchg,방전,OK,230,0,0,0,1,0.267,32.2656
Test04_OK_dchg,방전,OK,231,0,0,0,1,0.2599,32.6075
Test04_OK_dchg,방전,OK,232,0,0,0,1,0.2441,32.4242
Test04_OK_dchg,방전,OK,233,0,0,0,1,0.222,32.2858
Test04_OK_dchg,방전,OK,234,0,0,0,1,0.2211,32.7233
Test04_OK_dchg,방전,OK,235,0,0,0,1,0.2986,31.4491
Test04_OK_dchg,방전,OK,236,0,0,0,1,0.2417,31.7168
Test04_OK_dchg,방전,OK,237,0,0,0,1,0.24,31.5952
Test04_OK_dchg,방전,OK,238,0,0,0,1,0.3116,30.9848
Test04_OK_dchg,방전,OK,239,0,0,0,1,0.2374,32.1615
Test04_OK_dchg,방전,OK,240,0,0,0,1,0.2557,31.4249
Test04_OK_dchg,방전,OK,241,0,0,0,1,0.2049,32.8639
Test04_OK_dchg,방전,OK,242,0,0,0,1,0.2625,31.4473
Test04_OK_dchg,방전,OK,243,0,0,0,1,0.3565,31.7496
Test04_OK_dchg,방전,OK,244,0,0,0,1,0.2928,30.9551
Test04_OK_dchg,방전,OK,245,0,0,0,1,0.3071,31.3758
Test04_OK_dchg,방전,OK,246,0,0,0,1,0.2638,31.7515
Test04_OK_dchg,방전,OK,247,0,0,0,1,0.2922,30.9657
Test04_OK_dchg,방전,OK,248,0,0,0,1,0.314,31.5863
Test04_OK_dchg,방전,OK,249,0,0,0,1,0.3022,31.0106
Test04_OK_dchg,방전,OK,250,0,0,0,1,0.3128,30.8081
Test04_OK_dchg,방전,OK,251,0,0,0,1,0.3703,30.484
Test04_OK_dchg,방전,OK,252,0,0,0,1,0.3341,31.1079
Test04_OK_dchg,방전,OK,253,0,0,0,1,0.2186,31.5236
Test04_OK_dchg,방전,OK,254,0,0,0,1,0.2364,31.5614
Test04_OK_dchg,방전,OK,255,0,0,0,1,0.282,31.4845
Test04_OK_dchg,방전,OK,256,0,0,0,1,0.3665,31.1767
Test04_OK_dchg,방전,OK,257,0,0,0,1,0.3048,31.5081
Test04_OK_dchg,방전,OK,258,0,0,0,1,0.214,31.7413
Test04_OK_dchg,방전,OK,259,0,0,0,1,0.3355,31.3734
Test04_OK_dchg,방전,OK,260,0,0,0,1,0.1977,31.5736
Test04_OK_dchg,방전,OK,261,0,0,0,1,0.1917,32.0831
Test04_OK_dchg,방전,OK,262,0,0,0,1,0.31,32.1373
Test04_OK_dchg,방전,OK,263,0,0,0,1,0.3721,31.1597
Test04_OK_dchg,방전,OK,264,0,0,0,1,0.3531,31.5442
Test04_OK_dchg,방전,OK,265,0,0,0,1,0.2341,31.7424
Test04_OK_dchg,방전,OK,266,0,0,0,1,0.3212,31.9003
Test04_OK_dchg,방전,OK,267,0,0,0,1,0.348,31.8039
Test04_OK_dchg,방전,OK,268,0,0,0,1,0.2452,32.0255
Test04_OK_dchg,방전,OK,269,0,0,0,1,0.3149,31.8886
Test04_OK_dchg,방전,OK,270,0,0,0,1,0.3361,31.6149
Test04_OK_dchg,방전,OK,271,0,0,0,1,0.3556,31.3819
Test04_OK_dchg,방전,OK,272,0,0,0,1,0.138,32.827
Test04_OK_dchg,방전,OK,273,0,0,0,1,0.1827,32.3886
Test04_OK_dchg,방전,OK,274,0,0,0,1,0.1491,32.9542
Test04_OK_dchg,방전,OK,275,0,0,0,1,0.4112,31.5255
Test04_OK_dchg,방전,OK,276,0,0,0,1,0.1262,32.8122
Test04_OK_dchg,방전,OK,277,0,0,0,1,0.4281,31.8052
Test04_OK_dchg,방전,OK,278,0,0,0,1,0.1517,32.669
Test04_OK_dchg,방전,OK,279,0,0,0,1,0.1616,32.7195
Test04_OK_dchg,방전,OK,280,0,0,0,1,0.3585,32.4001
Test04_OK_dchg,방전,OK,281,0,0,0,1,0.1417,33.2998
Test04_OK_dchg,방전,OK,282,0,0,0,1,0.1238,33.4585
Test04_OK_dchg,방전,OK,283,0,0,0,1,0.1473,33.3405
Test04_OK_dchg,방전,OK,284,0,0,0,1,0.1172,33.4852
Test04_OK_dchg,방전,OK,285,0,0,0,1,0.1282,33.4866
Test04_OK_dchg,방전,OK,286,0,0,0,1,0.1202,33.6177
Test04_OK_dchg,방전,OK,287,0,0,0,1,0.1151,33.7914
Test04_OK_dchg,방전,OK,288,0,0,0,1,0.0735,34.1926
Test04_OK_dchg,방전,OK,289,0,0,0,1,0.4047,32.6564
Test04_OK_dchg,방전,OK,290,0,0,0,1,0.1065,33.8446
Test04_OK_dchg,방전,OK,291,0,0,0,1,0.1266,34.2116
Test04_OK_dchg,방전,OK,292,0,0,0,1,0.1279,33.7649
Test04_OK_dchg,방전,OK,293,0,0,0,1,0.1203,34.3031
Test04_OK_dchg,방전,OK,294,0,0,0,1,0.1184,33.851
Test04_OK_dchg,방전,OK,295,0,0,0,1,0.1224,34.1176
Test04_OK_dchg,방전,OK,296,0,0,0,1,0.093,34.634
Test04_OK_dchg,방전,OK,297,0,0,0,1,0.0655,34.8184
Test04_OK_dchg,방전,OK,298,0,0,0,1,0.1132,34.3715
Test04_OK_dchg,방전,OK,299,0,0,0,1,0.4214,33.2394
Test04_OK_dchg,방전,OK,300,0,0,0,1,0.0988,33.9903
Test04_OK_dchg,방전,OK,301,0,0,0,1,0.9661,31.0509
Test04_OK_dchg,방전,OK,302,0,0,0,1,0.0723,34.4242
Test04_OK_dchg,방전,OK,303,0,0,0,1,0.0889,34.4394
Test04_OK_dchg,방전,OK,304,0,0,0,1,0.0789,34.5643
Test04_OK_dchg,방전,OK,305,0,0,0,1,0.0632,34.7235
Test04_OK_dchg,방전,OK,306,0,0,0,1,0.0914,33.7239
Test04_OK_dchg,방전,OK,307,0,0,0,1,0.388,32.5092
Test04_OK_dchg,방전,OK,308,0,0,0,1,0.0545,34.8987
Test04_OK_dchg,방전,OK,309,0,0,0,1,0.0647,34.626
Test04_OK_dchg,방전,OK,310,0,0,0,1,0.0712,34.3883
Test04_OK_dchg,방전,OK,311,0,0,0,1,0.8336,31.553
Test04_OK_dchg,방전,OK,312,0,0,0,1,0.0876,34.0009
Test04_OK_dchg,방전,OK,313,0,0,0,1,0.1092,33.7916
Test04_OK_dchg,방전,OK,314,0,0,0,1,0.1047,33.8356
Test04_OK_dchg,방전,OK,315,0,0,0,1,0.0856,34.1629
Test04_OK_dchg,방전,OK,316,0,0,0,1,0.104,33.5429
Test04_OK_dchg,방전,OK,317,0,0,0,1,0.0797,33.8979
Test04_OK_dchg,방전,OK,318,0,0,0,1,0.0924,33.874
Test04_OK_dchg,방전,OK,319,0,0,0,1,0.86,31.0678
Test04_OK_dchg,방전,OK,320,0,0,0,1,0.0755,34.5053
Test04_OK_dchg,방전,OK,321,0,0,0,1,0.8823,31.04
Test04_OK_dchg,방전,OK,322,0,0,0,1,0.0702,34.5795
Test04_OK_dchg,방전,OK,323,0,0,0,1,0.8956,30.4232
Test04_OK_dchg,방전,OK,324,0,0,0,1,0.0985,33.8502
Test04_OK_dchg,방전,OK,325,0,0,0,1,0.1112,33.1779
Test04_OK_dchg,방전,OK,326,0,0,0,1,0.8386,30.334
Test04_OK_dchg,방전,OK,327,0,0,0,1,0.0939,33.5368
Test04_OK_dchg,방전,OK,328,0,0,0,1,0.0813,33.6736
Test04_OK_dchg,방전,OK,329,0,0,0,1,0.0676,34.3934
Test04_OK_dchg,방전,OK,330,0,0,0,1,0.0994,33.4798
Test04_OK_dchg,방전,OK,331,0,0,0,1,0.0621,34.4663
Test04_OK_dchg,방전,OK,332,0,0,0,1,0.0983,31.1676
Test04_OK_dchg,방전,OK,333,0,0,0,1,0.076,34.1747
Test04_OK_dchg,방전,OK,334,0,0,0,1,0.8692,30.9808
Test04_OK_dchg,방전,OK,335,0,0,0,1,0.0905,33.7731
Test04_OK_dchg,방전,OK,336,0,0,0,1,0.0989,33.8469
Test04_OK_dchg,방전,OK,337,0,0,0,1,0.8176,31.1275
Test04_OK_dchg,방전,OK,338,0,0,0,1,0.0667,34.1832
Test04_OK_dchg,방전,OK,339,0,0,0,1,0.0758,34.5265
Test04_OK_dchg,방전,OK,340,0,0,0,1,0.8566,30.4103
Test04_OK_dchg,방전,OK,341,0,0,0,1,0.7915,31.0272
Test04_OK_dchg,방전,OK,342,0,0,0,1,0.0734,33.5759
Test04_OK_dchg,방전,OK,343,0,0,0,1,0.0534,34.7968
Test04_OK_dchg,방전,OK,344,0,0,0,1,0.0724,33.9111
Test04_OK_dchg,방전,OK,345,0,0,0,1,0.7052,31.0288
Test04_OK_dchg,방전,OK,346,0,0,0,1,0.8712,29.8045
Test04_OK_dchg,방전,OK,347,0,0,0,1,0.8008,30.4263
Test04_OK_dchg,방전,OK,348,0,0,0,1,0.7644,30.9276
Test04_OK_dchg,방전,OK,349,0,0,0,1,0.8655,30.3235
Test04_OK_dchg,방전,OK,350,0,0,0,1,0.7921,29.5691
Test04_OK_dchg,방전,OK,351,0,0,0,1,0.7938,30.0049
Test04_OK_dchg,방전,OK,352,0,0,0,1,0.7941,30.3558
Test04_OK_dchg,방전,OK,353,0,0,0,1,0.8329,30.073
Test04_OK_dchg,방전,OK,354,0,0,0,1,0.7863,29.7182
Test04_OK_dchg,방전,OK,355,0,0,0,1,0.7948,29.7911
Test04_OK_dchg,방전,OK,356,0,0,0,1,0.9004,29.6641
Test04_OK_dchg,방전,OK,357,0,0,0,1,0.7699,30.2622
Test04_OK_dchg,방전,OK,358,0,0,0,1,0.7228,29.9389
Test04_OK_dchg,방전,OK,359,0,0,0,1,0.7769,29.3031
Test04_OK_dchg,방전,OK,360,0,0,0,1,0.7769,29.6989
Test04_OK_dchg,방전,OK,361,0,0,0,1,0.7228,29.9417
Test04_OK_dchg,방전,OK,362,0,0,0,1,0.7826,29.2399
Test04_OK_dchg,방전,OK,363,0,0,0,1,0.8349,27.0614
Test04_OK_dchg,방전,OK,364,0,0,0,1,0.742,30.1563
Test04_OK_dchg,방전,OK,365,0,0,0,1,0.9234,26.3602
Test04_OK_dchg,방전,OK,366,0,0,0,1,0.8265,26.5853
Test04_OK_dchg,방전,OK,367,0,0,0,1,0.7915,26.4859
Test04_OK_dchg,방전,OK,368,0,0,0,1,0.7653,26.7418
Test04_OK_dchg,방전,OK,369,0,0,0,1,0.7512,26.4886
Test04_OK_dchg,방전,OK,370,0,0,0,0,0.9227,25.4978
Test04_OK_dchg,방전,OK,371,0,0,0,0,0.9201,26.0035
Test04_OK_dchg,방전,OK,372,0,0,0,0,0.8686,25.8396
Test04_OK_dchg,방전,OK,373,0,0,0,0,0.7919,25.88
Test04_OK_dchg,방전,OK,374,0,0,0,0,0.8716,25.4733
Test04_OK_dchg,방전,OK,375,0,0,0,0,0.8987,25.791
Test04_OK_dchg,방전,OK,376,0,0,0,0,0.7756,26.1086
Test04_OK_dchg,방전,OK,377,0,0,0,0,0.8897,26.2784
